job_index,original_task_id,instance_id,expected_terminal_action,repairability,persona_level,num_blockers,required_modes,agent_modes,mode_match_exact,mode_matched_candidate_count,path_agent_ids,route_labels,lane_sequence,leaf_type,route_preference_score,path_base_cost_sum,oracle_action,final_action,terminal_cost,raw_terminal_penalty,raw_outcome_penalty,raw_policy_penalty,raw_reasoning_cost_component,raw_path_cost_component,raw_total_cost,exact_match,subset_clean,subset_mismatch,policy_clean,policy_violation_count,clear_success,auxiliary_success,strict_clean,selected_blocker_ids,deferred_blocker_ids,prompt_tokens_total,completion_tokens_total,total_tokens_total,llm_call_count,json_retry_count,stage_llm_calls,stage_json_retries,policy_action_violation,policy_communication_violation,stage5_executed_tool_names,decision,delete_reasons,keep_basis,calibration_source
204,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],telecom_mms_task_mms_issueairplane_mode_on__bad_network_preference__bad_wifi_calling__break_apn_mms_setting__break_app_sms_permission__data_mode_off__unseat_sim_card__user_abroad_roaming_disabled_onPERSONA_None,repair_subset,partially_repairable,None,8,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_subset,transfer,18.5,18.5,16.5,2.0,4.762975,0.0752,23.338175,False,False,True,False,1,False,False,False,[],"[""airplane_mode_on"", ""unseat_sim_card"", ""data_mode_off"", ""bad_network_preference"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_sms_permission"", ""user_abroad_roaming_disabled_on""]",49483.0,1638.0,51121.0,13,0,"[2, 4, 2, 2, 3]","[0, 0, 0, 0, 0]",True,False,"[""can_send_mms"", ""check_network_status"", ""check_apn_settings"", ""check_sim_status"", ""check_wifi_calling_status"", ""check_app_permissions"", ""check_network_mode_preference"", ""run_speed_test""]",delete,terminal_cost_gt_2;clear_success_false;repair_task_subset_clean_false,,new_llm_execution
203,[mms_issue]break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],telecom_mms_task_mms_issuebreak_apn_mms_setting__break_app_both_permissions__unseat_sim_card__user_abroad_roaming_enabled_offPERSONA_Easy,repair_all,repairable,Easy,4,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_all,1.5,1.5,1.5,0.0,4.27873,0.0752,5.85393,False,False,True,True,0,False,True,False,"[""unseat_sim_card"", ""user_abroad_roaming_enabled_off"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]",[],44062.0,1569.0,45631.0,12,0,"[2, 3, 2, 2, 3]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_sim_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""check_network_status"", ""check_sim_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,clear_success_false;repair_task_subset_clean_false,,new_llm_execution
205,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:Hard],telecom_mms_task_mms_issuebad_wifi_calling__break_apn_mms_setting__break_app_sms_permission__user_abroad_roaming_disabled_onPERSONA_Hard,repair_subset,partially_repairable,Hard,4,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_subset,repair_all,3.5,3.5,3.5,0.0,3.768985,0.0752,7.3441849999999995,False,False,True,True,0,False,True,False,"[""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_sms_permission"", ""user_abroad_roaming_disabled_on""]",[],39021.0,1330.0,40351.0,12,0,"[2, 4, 2, 2, 2]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,terminal_cost_gt_2;clear_success_false;repair_task_subset_clean_false,,new_llm_execution
206,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:None],telecom_mms_task_mms_issueairplane_mode_on__bad_wifi_calling__break_apn_mms_setting__break_app_sms_permission__user_abroad_roaming_disabled_onPERSONA_None,repair_subset,partially_repairable,None,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_subset,repair_all,3.5,3.5,3.5,0.0,5.36112,0.0752,8.93632,False,False,True,True,0,False,True,False,"[""airplane_mode_on"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_sms_permission"", ""user_abroad_roaming_disabled_on""]",[],57076.0,1499.0,58575.0,14,0,"[2, 3, 2, 4, 3]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""check_network_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,terminal_cost_gt_2;clear_success_false;repair_task_subset_clean_false,,new_llm_execution
207,[mms_issue]bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:None],telecom_mms_task_mms_issuebad_network_preference__bad_wifi_calling__break_apn_mms_setting__break_app_sms_permission__user_abroad_roaming_disabled_onPERSONA_None,repair_subset,partially_repairable,None,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_subset,repair_all,3.5,3.5,3.5,0.0,4.42204,0.0752,7.99724,False,False,True,True,0,False,True,False,"[""bad_network_preference"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_sms_permission"", ""user_abroad_roaming_disabled_on""]",[],45944.0,1520.0,47464.0,13,0,"[2, 4, 2, 2, 3]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_network_mode_preference"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""check_network_status"", ""check_network_mode_preference"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,terminal_cost_gt_2;clear_success_false;repair_task_subset_clean_false,,new_llm_execution
208,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],telecom_mms_task_mms_issuebad_wifi_calling__break_apn_mms_setting__break_app_sms_permission__unseat_sim_card__user_abroad_roaming_disabled_onPERSONA_None,repair_subset,partially_repairable,None,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_subset,repair_all,3.5,3.5,3.5,0.0,4.41745,0.0752,7.992649999999999,False,False,True,True,0,False,True,False,"[""unseat_sim_card"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_sms_permission"", ""user_abroad_roaming_disabled_on""]",[],45826.0,1536.0,47362.0,13,0,"[2, 4, 2, 2, 3]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_sim_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""check_network_status"", ""check_sim_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,terminal_cost_gt_2;clear_success_false;repair_task_subset_clean_false,,new_llm_execution
209,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card[PERSONA:None],telecom_mms_task_mms_issueairplane_mode_on__bad_network_preference__break_apn_mms_setting__break_app_both_permissions__unseat_sim_cardPERSONA_None,repair_all,repairable,None,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_subset,6.5,6.5,6.5,0.0,5.059285,0.0752,11.634485,False,False,True,True,0,False,True,False,"[""bad_network_preference"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]","[""airplane_mode_on"", ""unseat_sim_card""]",54609.0,1228.0,55837.0,14,0,"[2, 4, 2, 3, 3]","[0, 0, 0, 0, 0]",False,False,"[""check_network_mode_preference"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""check_network_status"", ""check_sim_status""]",delete,terminal_cost_gt_2;clear_success_false;repair_task_subset_clean_false,,new_llm_execution
210,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|user_abroad_roaming_enabled_off[PERSONA:Easy],telecom_mms_task_mms_issueairplane_mode_on__bad_network_preference__break_apn_mms_setting__break_app_both_permissions__user_abroad_roaming_enabled_offPERSONA_Easy,repair_all,repairable,Easy,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_all,1.5,1.5,1.5,0.0,3.89487,0.0752,5.47007,False,False,True,True,0,False,True,False,"[""airplane_mode_on"", ""user_abroad_roaming_enabled_off"", ""bad_network_preference"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]",[],39942.0,1470.0,41412.0,11,0,"[2, 3, 2, 2, 2]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_network_mode_preference"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,clear_success_false;repair_task_subset_clean_false,,new_llm_execution
211,[mms_issue]airplane_mode_on|break_apn_mms_setting|break_app_both_permissions|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:None],telecom_mms_task_mms_issueairplane_mode_on__break_apn_mms_setting__break_app_both_permissions__data_mode_off__user_abroad_roaming_enabled_offPERSONA_None,repair_all,repairable,None,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_all,1.5,1.5,1.5,0.0,4.73671,0.0752,6.31191,False,False,True,True,0,False,True,False,"[""airplane_mode_on"", ""data_mode_off"", ""user_abroad_roaming_enabled_off"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]",[],49502.0,1556.0,51058.0,13,0,"[2, 4, 2, 3, 2]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,clear_success_false;repair_task_subset_clean_false,,new_llm_execution
212,[mms_issue]bad_network_preference|break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card[PERSONA:Easy],telecom_mms_task_mms_issuebad_network_preference__break_apn_mms_setting__break_app_both_permissions__data_mode_off__unseat_sim_cardPERSONA_Easy,repair_all,repairable,Easy,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_all,1.5,1.5,1.5,0.0,4.398835,0.0752,5.974035,False,False,True,True,0,False,True,False,"[""unseat_sim_card"", ""data_mode_off"", ""bad_network_preference"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]",[],45663.0,1522.0,47185.0,12,0,"[2, 3, 2, 2, 3]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_sim_status"", ""check_network_mode_preference"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""can_send_mms"", ""check_network_status""]",delete,clear_success_false;repair_task_subset_clean_false,,new_llm_execution
213,[mms_issue]bad_network_preference|break_apn_mms_setting|break_app_both_permissions|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:None],telecom_mms_task_mms_issuebad_network_preference__break_apn_mms_setting__break_app_both_permissions__data_mode_off__user_abroad_roaming_enabled_offPERSONA_None,repair_all,repairable,None,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_all,1.5,1.5,1.5,0.0,4.553875,0.0752,6.129074999999999,False,False,True,True,0,False,True,False,"[""data_mode_off"", ""user_abroad_roaming_enabled_off"", ""bad_network_preference"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]",[],47427.0,1537.0,48964.0,12,0,"[2, 3, 2, 3, 2]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_network_mode_preference"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,clear_success_false;repair_task_subset_clean_false,,new_llm_execution
214,[mms_issue]bad_network_preference|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],telecom_mms_task_mms_issuebad_network_preference__break_apn_mms_setting__break_app_both_permissions__unseat_sim_card__user_abroad_roaming_enabled_offPERSONA_Easy,repair_all,repairable,Easy,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_all,1.5,1.5,1.5,0.0,4.57113,0.0752,6.14633,False,False,True,True,0,False,True,False,"[""unseat_sim_card"", ""user_abroad_roaming_enabled_off"", ""bad_network_preference"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]",[],47506.0,1568.0,49074.0,12,0,"[2, 3, 2, 3, 2]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_sim_status"", ""check_network_mode_preference"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,clear_success_false;repair_task_subset_clean_false,,new_llm_execution
215,[mms_issue]break_apn_mms_setting|break_app_both_permissions|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],telecom_mms_task_mms_issuebreak_apn_mms_setting__break_app_both_permissions__data_mode_off__unseat_sim_card__user_abroad_roaming_enabled_offPERSONA_None,repair_all,repairable,None,5,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,True,56,"[""stage1_n1__from__root__c01"", ""stage2_n1__from__n0001__c01"", ""stage3_n2__from__n0006__c02"", ""stage4_n1__from__n0024__c01"", ""stage5_n1__from__n0075__c01""]",general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,general/target_specialist/target_specialist/target_specialist/target_specialist,shared,13.25,0.752,repair_all,repair_all,1.5,1.5,1.5,0.0,5.022395,0.0752,6.597595,False,False,True,True,0,False,True,False,"[""unseat_sim_card"", ""data_mode_off"", ""user_abroad_roaming_enabled_off"", ""bad_wifi_calling"", ""break_apn_mms_setting"", ""break_app_both_permissions""]",[],52975.0,1528.0,54503.0,13,0,"[2, 3, 2, 3, 3]","[0, 0, 0, 0, 0]",False,False,"[""check_network_status"", ""check_sim_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""check_network_status"", ""check_sim_status"", ""check_apn_settings"", ""check_wifi_calling_status"", ""check_app_permissions"", ""can_send_mms"", ""get_details_by_id"", ""get_details_by_id""]",delete,clear_success_false;repair_task_subset_clean_false,,new_llm_execution
